Nr;Event;Purity;CMM;SSQ;BSS;SilhCoeff;Rand statistic;
461;;0.5831601021076093;0.893442815905354;2.4723068839890936E8;6.252841166438795E9;0.9247436781169693;0.5015255255255255;
462;;0.5488467724078753;0.8795352883280138;1.4918464009766346E8;4.681580220166837E9;0.9165077798492339;0.4992332332332332;
463;;0.5681244060817232;0.8780979640769365;1.732008875325793E8;6.766825499722452E9;0.9240155550830961;0.5001501501501502;
464;;0.5595983436853003;0.8903700581817705;1.4301468992968577E8;6.4774304541729355E9;0.9229627408224768;0.49971971971971973;
465;;0.6342462407249327;0.880943791966461;1.2718775690366748E8;6.845296474600863E9;0.9267864574672859;0.5017717717717718;
466;;0.5653940850362413;0.8930536983969583;1.3184666305923976E8;6.123711575712542E9;0.9262488132374;0.5034214214214214;
467;;0.6019960294680444;0.8928479403531101;1.39757653921451E8;7.354989739591003E9;0.9219776991862143;0.5041381381381381;
468;;0.619160014615727;0.9298164728597433;4.272219169169825E8;6.5455142145088415E9;0.8587269201198247;0.502026026026026;
469;;0.6239277214126757;0.8987190979191961;1.3446672529768902E8;8.575161536319586E9;0.9246171055354724;0.49234034034034035;
470;;0.6219395539203313;0.8947224729339806;1.4031610391646442E8;5.022507075451386E9;0.9204003179630449;0.4941001001001001;
471;;0.5890420800023957;0.8846637780394857;1.3697226337501293E8;8.007345493814523E9;0.9206211633895741;0.49875675675675674;
472;;0.6106716240976382;0.8773270715549584;1.7794106398861098E8;6.74757032680231E9;0.9192492810018451;0.5008108108108108;
473;;0.5599733653059158;0.8858823672907711;1.5701830346844313E8;5.968974885206922E9;0.9184231936300697;0.5002262262262263;
474;;0.595619936979346;0.8788426716811284;1.6052154077528712E8;5.904144948711583E9;0.9226327213842074;0.5003763763763763;
475;;0.5775245196977532;0.8904792261021517;1.4878459722217867E8;6.593095817009815E9;0.9216000444846764;0.501097097097097;
476;;0.619874142951066;0.8865299071306875;1.6800479582472333E8;5.463691373438926E9;0.9172415646104616;0.49683283283283286;
477;;0.6163965111455572;0.8927824143632723;1.404010400410633E8;7.479357170945115E9;0.9218225600139085;0.5012132132132132;
478;;0.603444547977319;0.8812231912437409;2.5459508814246905E8;5.800496659270614E9;0.9249137441789017;0.5002422422422422;
479;;0.6254519792981605;0.874440548672679;1.7876807830284154E8;6.042789778557504E9;0.9259849324720979;0.4933713713713714;
480;;0.6087405719336412;0.8702516735574394;1.80157921700564E8;6.477353025683749E9;0.9290695708788881;0.49334534534534535;
481;;0.5984576725891486;0.8960341701231201;1.5132657945763934E8;7.093627430607595E9;0.9151499317675642;0.49478278278278276;
482;;0.6169914222021745;0.8919644217775476;1.4321967429435042E8;6.787558667026772E9;0.9205363243913769;0.5021641641641642;
483;;0.674302569411265;0.8949427788321853;1.423449338798653E8;6.655712181478063E9;0.9197612166018114;0.4873993993993994;
484;;0.685506908296382;0.8844648847269893;1.4801504039275238E8;6.459094563337135E9;0.924186321771697;0.489003003003003;
485;;0.7036308956144559;0.8790520468308624;1.3944477873801363E8;5.444011877712353E9;0.9241356877052519;0.5026726726726727;
486;;0.5967042661835951;0.9016880724952784;1.4052563563900638E8;7.12179505003558E9;0.9127946419291899;0.4983423423423423;
487;;0.6121127621239545;0.9052786815295366;1.9835622971001258E8;6.1218152459660225E9;0.9167272639556359;0.497991991991992;
488;;0.6086881976186532;0.8882519428808792;1.3326434063731307E8;6.742983368676239E9;0.9145017866226486;0.49516116116116116;
489;;0.5870931722270775;0.8837920871968339;1.41490016375274E8;7.104375574723547E9;0.922773761814036;0.4998718718718719;
490;;0.5974249063819616;0.8759623449949681;1.5723645648545414E8;5.68306039436536E9;0.9175927568456245;0.49985785785785786;
491;;0.5614944310652208;0.8776279900438863;1.620405647031458E8;6.616041243871219E9;0.9257051566018493;0.5004664664664664;
492;;0.5797003786260227;0.8892261624168971;1.5308563974010545E8;5.434151016560565E9;0.918283632036138;0.5006506506506506;
493;;0.6051293726562023;0.8851437583976887;1.5623064370804322E8;7.43356140104579E9;0.9284962919340963;0.4974034034034034;
494;;0.6048846365661057;0.8787458762711645;1.5401830278756544E8;5.280368995912474E9;0.9210805069133641;0.49224624624624624;
495;;0.596315921334301;0.8871115962312707;1.59386595484391E8;6.642683477055643E9;0.9231083599517458;0.49323123123123125;
496;;0.6405435188202417;0.8875198708761427;1.5612209171399885E8;6.016254280476508E9;0.9168889816989712;0.4868948948948949;
497;;0.6501881608472744;0.8772874429743941;1.8695532970762762E8;5.808082150446059E9;0.9249809160162152;0.488970970970971;
498;;0.6666403950772528;0.8920366588344794;1.5709057008768958E8;6.1788876346839695E9;0.91979730346996;0.48148148148148145;
499;;0.6045209261183053;0.8773168876150356;1.4597049695631042E8;6.090450506308068E9;0.922411444901045;0.49872672672672674;
500;;0.679785063414408;0.8842350761993921;1.733818152648998E8;6.456042515254459E9;0.9220869914595332;0.4827207207207207;
501;;0.6336927336273483;0.8864835821112411;1.4102297591518185E8;6.6573606189450865E9;0.9246049884798295;0.4898418418418418;
502;;0.6972435400916219;0.8848627557701327;1.2868078848278375E8;5.493411004910478E9;0.9206448231253717;0.48264064064064066;
503;;0.6745631733811199;0.8896118402711399;1.3507779706786564E8;6.162391965618086E9;0.9280895550866766;0.47933533533533534;
504;;0.7572729819303642;0.8993936006417971;1.4049946203116548E8;6.811958648450655E9;0.9168519598170077;0.461027027027027;
505;;0.6514603174603174;0.9287954982683055;4.291828479972409E8;6.444904954303055E9;0.8587205196343666;0.5025585585585586;
506;;0.6405053242431905;0.890991456978278;1.356583679959105E8;8.4625782056439295E9;0.9261362272942384;0.49057857857857856;
507;;0.5894545262099442;0.8915423472174682;1.3155066028883538E8;5.038766198589893E9;0.9195328033604184;0.4967107107107107;
508;;0.5760639377254323;0.8882282991196413;1.375146012050713E8;8.061185822077551E9;0.9179113327242411;0.49913513513513513;
509;;0.5603510102454158;0.8799161791590036;1.868955422889125E8;5.751560300827975E9;0.9293487387020287;0.4990930930930931;
510;;0.5827586708647414;0.8871492899300174;1.751200008026225E8;6.973419287715252E9;0.926912467241388;0.5008768768768769;
511;;0.5601137229455064;0.8841699935696333;1.590111025383768E8;5.940377725589824E9;0.9200396133067434;0.49921721721721724;
512;;0.5832783114679666;0.8880442337844905;1.4661839324405205E8;6.764996957213882E9;0.9243300968077965;0.4959179179179179;
513;;0.584109048348856;0.8812466619340914;1.6180777523361185E8;5.945568225649E9;0.923984343245212;0.5028608608608609;
514;;0.5929704757550165;0.8837404415767209;1.3994526025189033E8;7.636390664036959E9;0.9237359396273761;0.49383783783783786;
515;;0.621361255840812;0.8964774258839421;1.5464616893114296E8;5.874743373942545E9;0.9162686360789756;0.49033033033033036;
516;;0.6128872186136798;0.8775644774045699;1.6468041957960093E8;7.405790198005835E9;0.9202757804563982;0.4937817817817818;
517;;0.5724693113179157;0.8870503085737473;1.4393647706224573E8;5.866975816905417E9;0.9238278864180818;0.4993073073073073;
518;;0.6039109266982693;0.8820996363260225;1.543780056020882E8;5.817561429993228E9;0.9236191776074043;0.49417817817817816;
519;;0.6136739215036032;0.8933599630019765;1.4244582635632664E8;6.386063562513377E9;0.922807522597603;0.49000800800800803;
520;;0.6222415059141065;0.8967714160411083;1.3220818385752113E8;6.511077376135282E9;0.9220366724629645;0.4913073073073073;
521;;0.6668150647801812;0.8911664708905733;1.4556658900106907E8;5.258551674045128E9;0.9289123492889417;0.4845825825825826;
522;;0.6498830866332972;0.8857225642025388;1.3995896828581762E8;6.246212341370203E9;0.9223349263490896;0.4850890890890891;
523;;0.5694068582020388;0.8964301994616968;2.1665063955915782E8;6.029520860568676E9;0.9165095338149396;0.49981181181181183;
524;;0.7336173044472746;0.8921648640355995;2.1115816539043927E8;6.020393524786775E9;0.9235011450030137;0.47391791791791793;
525;;0.6572994497586837;0.900466467400327;1.2582133245581888E8;7.103610511128749E9;0.916035081148517;0.48204404404404405;
526;;0.6244716104447255;0.8848696984094788;1.6209459931999674E8;5.980721267839813E9;0.9196083806582362;0.49966166166166165;
527;;0.5707054316490752;0.8958684482734973;1.3729192101325402E8;5.535860684445183E9;0.9130729582188936;0.49726326326326326;
528;;0.5454229631225613;0.8860394849907159;1.4531252274677488E8;6.107563631495114E9;0.9132462902506475;0.5017137137137138;
529;;0.5390621093524681;0.8895937266326378;1.598387967448114E8;4.948822792391806E9;0.9161340350037448;0.49966366366366366;
530;;0.5798809523809524;0.8789894849533043;1.660722598535505E8;6.253293938042963E9;0.9187742580204262;0.4986026026026026;
531;;0.5486250041999994;0.888473074950679;1.6470036686799818E8;5.259450254014328E9;0.9131075136088069;0.5006926926926927;
532;;0.5433153670230526;0.8829288809143637;1.3965593336661455E8;6.432681844553161E9;0.917155471307196;0.49879479479479477;
533;;0.5863981791993617;0.8882097658055834;1.5690421213223228E8;5.335832535152373E9;0.9216279716464271;0.4937297297297297;
534;;0.615286307372912;0.8855500588583667;1.5120926061267814E8;5.913478734426565E9;0.9139938154080752;0.49096896896896897;
535;;0.5835662242386108;0.8952121705403925;1.3960512820087036E8;6.507503534877727E9;0.91575462683563;0.4941741741741742;
536;;0.5962285104914468;0.891267551340481;1.4165362870828542E8;6.585817417579858E9;0.9125123782557596;0.4952792792792793;
537;;0.5662419351592705;0.8978025049396952;1.2612093455376735E8;7.595546802667432E9;0.9190916395764237;0.4998298298298298;
538;;0.5771650724817917;0.8987918391615689;1.4145441328007087E8;6.210144692986133E9;0.9090127096792877;0.49985985985985987;
